lat,lon,wheelchair
52.5298611,13.3773771,unknown
52.5303003,13.3820921,unknown
52.5309778,13.389107,unknown
52.5302608,13.401135,unknown
52.5362893899818,13.277959996613,unknown
52.5371872,13.2726777,unknown
52.5362376,13.275965,unknown
52.5367640534695,13.2813900762816,unknown
52.5371511,13.2640633,no
52.5371511,13.2905981,unknown
52.5379785,13.2862869,limited
52.5352124492692,13.2730585933845,unknown
52.5367534,13.2733209,yes
52.53773,13.2772338,unknown
52.5366477239297,13.2857344604605,unknown
52.5374021,13.2859995,unknown
52.536561,13.2754036,unknown
52.5365957,13.2752941,unknown
52.5355457,13.2676267,unknown
52.5350249,13.2760466,unknown
52.5360507,13.2757823,unknown
52.5380286,13.2867975,unknown
52.5372612,13.2907982,unknown
52.5307385,13.451116,yes
52.5304716,13.4592264,unknown
52.5274337,13.4685364,limited
52.5279387,13.4504508,unknown
52.5300661,13.4351676,unknown
52.5303277,13.4257868,yes
52.5292461,13.4723423,unknown
52.5279553,13.4266689,limited
52.5298844,13.4245765,limited
52.5298995,13.4246124,unknown
52.5284174,13.4731271,unknown
52.5289728,13.4738258,unknown
52.5300422,13.4825751,unknown
52.5267353,13.4825593,unknown
52.529482,13.4675657,no
52.5269834,13.4522551,yes
52.5316503,13.4338204,unknown
52.5289402,13.4832702,unknown
52.5259802,13.4518655,unknown
52.5285984,13.4651491,limited
52.528557,13.465324,limited
52.5317312,13.4760405,yes
52.5320582,13.3801607,no
52.5331109,13.3846862,yes
52.5322749,13.3878392,yes
52.5320467,13.3415576,no
52.5325514,13.3945389,yes
52.5328129,13.3496917,no
52.5329083,13.3377863,yes
52.5322456,13.4288704,no
52.532939,13.403065,yes
52.5322137,13.3058095,unknown
52.532928,13.3902588,unknown
52.5320675,13.4100177,unknown
52.5329001,13.3519377,unknown
52.533037,13.400218,yes
52.5329095,13.3996467,unknown
52.5327963,13.4208777,unknown
52.5356563602034,13.4025171345308,unknown
52.5356413,13.4543728,unknown
52.5367245473969,13.384496994704,unknown
52.53596435,13.39001495,unknown
52.5360304,13.4126855,yes
52.5363837,13.3862883,unknown
52.5366455,13.3934402,unknown
52.536619,13.402188,no
52.5361483,13.4195084,no
52.5356006,13.4253115,unknown
52.5356568,13.4251446,unknown
52.5542455,13.2957997,unknown
52.5566328338847,13.352532369355,no
52.5575652,13.3434297,unknown
52.559137,13.314743,unknown
52.556647604702,13.3272060942868,unknown
52.5567797286806,13.3276538286963,unknown
52.5566252473953,13.3274693330649,unknown
52.5551673,13.3340268,unknown
52.55520775,13.30539695,unknown
52.5554911441851,13.3039497487637,unknown
52.5578711,13.3287402,unknown
52.556533598182,13.3297615697181,unknown
52.5562782,13.3416709,yes
52.5551479,13.2905632,unknown
52.5562010473228,13.3037849814335,unknown
52.5555201,13.3445208,no
52.5569918,13.3334761,unknown
52.5538708,13.2892307,unknown
52.5773139,13.2776683,unknown
52.5763826,13.2875064,unknown
52.5762594,13.272005,limited
52.5778898,13.2815162,unknown
52.5773511530515,13.2803174682696,limited
52.5768684986608,13.2834268304195,unknown
52.5768795,13.2776108,unknown
52.5766411,13.2903309,unknown
52.5772537,13.2932626,no
52.576658,13.2874783,unknown
52.5767298,13.286494,unknown
52.5759964,13.2713696,limited
52.5767028,13.2854463,unknown
52.578137,13.2926768,yes
52.5763726,13.2922307,unknown
52.5779652,13.2751863,limited
52.5785412,13.2906571,unknown
52.57720655,13.28139455,unknown
52.5759456,13.2777074,unknown
52.5713263,13.312986,no
52.5727366783752,13.3238728656681,unknown
52.5712323515977,13.316852958163,unknown
52.571585130922,13.3189299974216,unknown
52.5722912476492,13.3094468703267,unknown
52.5723518,13.3099771,unknown
52.5718505715143,13.3218946478839,unknown
52.5725598,13.3221278,unknown
52.5714358,13.3208916,unknown
52.5712361988793,13.3232886197072,unknown
52.5725051196245,13.3089556041701,unknown
52.5721990539186,13.3098437101136,unknown
52.572175620124,13.3093867338956,unknown
52.5723835,13.3092537,unknown
52.5713305152592,13.3078875188049,unknown
52.5717736098009,13.3068620522117,unknown
52.5713883087693,13.3179019796972,unknown
52.5723616,13.3149345,unknown
52.5743671,13.3450377,unknown
52.5748595,13.3781468,yes
52.5746269,13.3672617,unknown
52.5752143,13.3446424,unknown
52.576082719656,13.3357142003326,unknown
52.5759703193356,13.3264103732008,unknown
52.575818681285,13.3074995113978,unknown
52.5747226,13.3581421,yes
52.5751101562043,13.3268494711848,unknown
52.5750271,13.3523478,yes
52.5755282528551,13.3114943618833,unknown
52.5744649,13.3586205,limited
52.5741692,13.3432649,limited
52.5756589478624,13.354350374027,unknown
52.575633651215,13.358417980388,unknown
52.57546495,13.32305855,unknown
52.5747918091263,13.3427352077276,unknown
52.5758102,13.3290264,unknown
52.5750299475063,13.3201237402373,unknown
52.575533,13.3096775,unknown
52.5745998,13.357608,yes
52.5745973,13.3535032,unknown
52.5581661,13.3547216,unknown
52.5620377,13.3698872,unknown
52.5627237,13.3693638,unknown
52.5623258,13.3636495,unknown
52.5611045,13.3657069,unknown
52.5537501,13.3776226,unknown
52.5577526,13.3638069,yes
52.5590222,13.375062,unknown
52.555984,13.3775617,limited
52.5549732,13.3829724,yes
52.5550162,13.3616898,yes
52.5668897,13.3630253,unknown
52.5587166,13.3729933,yes
52.5661552,13.3540805,unknown
52.5636685,13.3700108,unknown
52.5605269,13.3666977,unknown
52.5664091,13.3643593,unknown
52.5609105,13.3688459,unknown
52.5570547,13.3604731,yes
52.5538346,13.3762119,limited
52.5538137,13.373823,unknown
52.5741979489747,13.309864382159,unknown
52.5737566693831,13.3182734804457,unknown
52.5746318,13.2952225,limited
52.574220349242,13.309055117057,unknown
52.57466005,13.30663175,unknown
52.5748887731883,13.3060288581105,unknown
52.5744380393839,13.3072182912573,unknown
52.5749383,13.3140339,unknown
52.5729168679029,13.3079386623211,unknown
52.573382890636,13.3079802572872,unknown
52.5730018788288,13.308599543372,unknown
52.5731913779248,13.3091399834439,unknown
52.5740391276462,13.3094935145182,unknown
52.5742101666667,13.3055109666667,unknown
52.5729507927614,13.310474975025,unknown
52.5740484908325,13.3084470847239,unknown
52.5747445312685,13.3070257306536,unknown
52.5744556638914,13.3077654033896,unknown
52.5730419909154,13.3083188936159,unknown
52.5736459,13.2972871,limited
52.5700556,13.3260996,unknown
52.5703518,13.2999951,unknown
52.5707186,13.3246057,unknown
52.5709539,13.3225774,unknown
52.5694098775173,13.325883222143,unknown
52.569614514221,13.3206647204594,unknown
52.5704683771749,13.3216944828515,unknown
52.5700528313174,13.3084531017935,unknown
52.5705001209542,13.3079027286164,unknown
52.5701059796668,13.307774887889,unknown
52.5697702,13.3151662,unknown
52.569991,13.3243334,unknown
52.5697914,13.3127858,unknown
52.5704656,13.3658039,unknown
52.5704582967357,13.2994186332183,limited
52.5686969589121,13.367189362794,unknown
52.5687935981352,13.3432957645688,unknown
52.5691641297362,13.3434377983161,unknown
52.5695634699781,13.3441360269302,unknown
52.5697185182236,13.3448459437134,unknown
52.5695197336498,13.343453465454,unknown
52.5698759927229,13.3332996945139,unknown
52.5691018,13.3294598,no
52.5705165,13.3298528,limited
52.5683147,13.4134147,unknown
52.5696336,13.3297842,limited
52.5706989,13.3612052,unknown
52.5690233,13.414663,unknown
52.5704815,13.4102315,unknown
52.5687746,13.4002748,limited
52.5696634,13.3480594,unknown
52.569447,13.3991522,no
52.5807722,13.3464302,unknown
52.5783481,13.4167979,yes
52.5762427,13.3471726,unknown
52.5766722,13.3932219,unknown
52.5780407,13.3939287,unknown
52.5761669845401,13.3794834767225,yes
52.5766793270675,13.3491015921163,unknown
52.577155,13.3697732,unknown
52.5798433,13.4000232,yes
52.5779675,13.4012146,unknown
52.5815675,13.3725765,limited
52.5772095,13.3986739,unknown
52.579611,13.409271,unknown
52.5817998,13.4059097,unknown
52.5809285,13.3361125,unknown
52.5809086,13.3332537,unknown
52.5807664,13.4019925,yes
52.5594929,13.3290679,unknown
52.5633588,13.3216184,unknown
52.5641086,13.3311091,unknown
52.5611337,13.3233736,unknown
52.5612943517203,13.3281484523923,unknown
52.5615772802501,13.3240852922942,unknown
52.5644215,13.3364869,unknown
52.5635931,13.3319707,unknown
52.5619414,13.3274281,yes
52.5635680904576,13.3257320135192,unknown
52.5627461,13.3365163,unknown
52.5628293,13.328249,yes
52.563973,13.320906,unknown
52.5629807,13.328287,yes
52.5615595,13.3202629,unknown
52.5616073,13.3197818,unknown
52.5638509,13.3259103,unknown
52.5632584,13.3270203,no
52.5686068,13.316919,unknown
52.567858,13.3130606,unknown
52.5684243,13.3281981,unknown
52.5675829,13.3274635,unknown
52.5680297,13.3134972,unknown
52.5679534875429,13.3280006161075,unknown
52.5681186,13.3254057,unknown
52.5673567458809,13.3271147826582,unknown
52.5675106495465,13.3110018763412,unknown
52.566883027469,13.3195745671199,unknown
52.5676021177575,13.3198577113675,unknown
52.5686844605362,13.3180605033618,unknown
52.5674545,13.3149546,unknown
52.5689043462963,13.3128536709035,unknown
52.5687069,13.3266674,unknown
52.568122819319,13.315943449369,unknown
52.5681196754865,13.3219819885423,unknown
52.5682323,13.329247,yes
52.5683279,13.3292686,yes
52.5685933,13.3299765,yes
52.568046,13.3297663,no
52.5672825,13.3152626,unknown
52.5679694,13.3124685,unknown
52.566885,13.329371,limited
52.5676552,13.3286494,yes
52.5730649594289,13.3183553787755,unknown
52.5730726,13.3136741,limited
52.5733951852479,13.3270507879511,unknown
52.5732760196332,13.3194178901786,unknown
52.5728207,13.320898,unknown
52.5731675124103,13.3771961863353,unknown
52.5728751236639,13.3333896878808,unknown
52.5728115538588,13.3428601969372,unknown
52.5725699660605,13.3431560414528,unknown
52.5727823920376,13.3433487182048,unknown
52.5727227631955,13.3438948481677,unknown
52.5735487,13.3593361,unknown
52.5728165,13.3604369,unknown
52.5727342,13.3303325,unknown
52.5734230362606,13.3509817390733,unknown
52.5736309,13.3587464,yes
52.5728911,13.3592047,limited
52.5732252,13.3252711,unknown
52.5729477,13.3490222,unknown
52.5765637,13.2896785,unknown
52.5762772,13.2882609,unknown
52.5762259590335,13.3371317150997,unknown
52.57688762719,13.3115239171703,unknown
52.5762917307956,13.3260052280482,unknown
52.5762281,13.3253683,unknown
52.5764763073172,13.3249988701444,yes
52.5759333,13.2954089,no
52.5766809892439,13.3213386869959,unknown
52.5767390609541,13.3218138954178,unknown
52.5761723,13.2952951,limited
52.5766487,13.3242438,unknown
52.576706,13.2948614,limited
52.5757044,13.2960983,no
52.5654202,13.4030423,yes
52.5588553,13.4138311,unknown
52.5562447,13.4102802,yes
52.5590598,13.4135656,no
52.5596385,13.4142675,unknown
52.5590153,13.4131555,no
52.554722,13.4150621,unknown
52.5613462,13.4100065,no
52.5641018,13.4059715,unknown
52.5595073,13.4126195,unknown
52.5587875,13.4128024,limited
52.5590164,13.4133825,no
52.5647962,13.4072294,unknown
52.5613457,13.4101328,no
52.5658774,13.412862,unknown
52.5667003,13.4153251,unknown
52.5670152,13.4112175,unknown
52.5669179,13.4116258,unknown
52.5664491,13.3206456,unknown
52.565343,13.3237015,unknown
52.5663366,13.319358,unknown
52.5644056,13.3245327,yes
52.5645989887551,13.2959631416825,unknown
52.565409550158,13.3291460925896,unknown
52.5651001,13.322114,yes
52.5660847,13.3165193,unknown
52.5647445,13.3285594,yes
52.5662089,13.3292832,unknown
52.5652072996083,13.32714707584,unknown
52.5654157,13.3289383,yes
52.5656985,13.3221244,unknown
52.5665164,13.295436,unknown
52.5663956,13.3175266,yes
52.5647483645967,13.3224903157171,unknown
52.5659250021201,13.3178267807674,unknown
52.5649338,13.3251484,unknown
52.5650696,13.3246598,unknown
52.5651319,13.324363,unknown
52.5773392731547,13.3104115335912,unknown
52.5771719,13.3149619,unknown
52.5779177,13.3051386,unknown
52.5778455,13.3509154,unknown
52.5771636533036,13.3217909163364,unknown
52.5770602954682,13.3214026484234,unknown
52.5774985,13.3379719,unknown
52.5779909,13.3291215,unknown
52.577991755309,13.3207661665115,unknown
52.5780545498765,13.3229656847343,unknown
52.578019,13.3291747,yes
52.5776294,13.3166204,yes
52.5779991441963,13.3213289285256,unknown
52.5780002330424,13.3210735876774,unknown
52.5779748331128,13.3205452662824,unknown
52.5780109904549,13.3216810367342,unknown
52.5780032571345,13.3214949477902,unknown
52.5780360170646,13.3223800788693,unknown
52.5770215606989,13.3202389517363,unknown
52.5554606,13.3934764,unknown
52.5654887,13.4018889,no
52.5642522,13.4002361,no
52.5601415,13.3862691,unknown
52.5637094118386,13.3872005744525,unknown
52.5548411,13.395856,yes
52.5667175,13.3996676,unknown
52.5669687844411,13.3873775969567,unknown
52.5678676,13.3989548,yes
52.5543753,13.3896391,limited
52.5552928,13.3870288,yes
52.555697,13.392316,unknown
52.5576594,13.3913874,yes
52.5572952,13.3848303,unknown
52.5719173,13.3684694,limited
52.571989,13.3292813,unknown
52.5712573,13.3814004,yes
52.5715458597929,13.3430375420909,unknown
52.5731999,13.3798348,yes
52.5731665,13.3919538,unknown
52.5718454,13.362624,unknown
52.5723892,13.4146515,no
52.572208,13.4143444,unknown
52.5719953,13.359432,yes
52.5711379,13.4124555,limited
52.5718694,13.3051127,yes
52.5724277,13.3048643,yes
52.5713349,13.2720119,unknown
52.5724601535352,13.3078952202707,unknown
52.5722504303906,13.3073112833899,unknown
52.5727176476919,13.3082489006879,unknown
52.5722277906027,13.3083925455041,unknown
52.5730158,13.2735677,unknown
52.5715671,13.2983782,limited
52.6625803,13.6343347,unknown
52.6277321,13.7075354,unknown
52.6363585,13.6347071,unknown
52.6282027,13.6775602,unknown
52.628282,13.6775089,unknown
52.6314809,13.7287735,unknown
52.6213714,13.6739259,unknown
52.6304535,13.7313504,unknown
52.6302125,13.7319554,unknown
52.6308489,13.7316619,unknown
52.630962,13.731073,unknown
52.6307512,13.7322131,unknown
52.6253026,13.7242469,unknown
52.63003,13.731865,unknown
52.6315574,13.7299383,unknown
52.6392257,13.7222899,unknown
52.6505679,13.722545,unknown
52.639868,13.6830106,unknown
52.6252948,13.7612821,unknown
52.6247423,13.7611223,unknown
52.5088851,13.3407465,unknown
52.5084686,13.3381522,unknown
52.5092531,13.3237184,yes
52.50890695,13.3225473,yes
52.5092923,13.3262752,unknown
52.5088512,13.330313,unknown
52.5088826,13.32318,yes
52.5092114,13.33828,unknown
52.5096966,13.3436771,yes
52.5087988,13.3147825,no
52.5096974,13.3263083,no
52.509762,13.3262435,yes
52.5085564,13.3239031,yes
52.513116,13.3072441,unknown
52.512143,13.3035465,yes
52.5128042,13.3249597,yes
52.5129692,13.3134086,unknown
52.5124526,13.3074925,unknown
52.513013,13.3038431,no
52.5133347,13.3042258,unknown
52.5110301,13.3173716,unknown
52.5121317,13.3186865,unknown
52.5110729,13.3186097,unknown
52.5118264,13.3067651,no
52.512934,13.3029017,unknown
52.5133777,13.3057235,no
52.5134794,13.3050817,unknown
52.5118772,13.2968903,yes
52.5118058,13.3248398,limited
52.513374,13.3131801,no
52.5123633801591,13.3182447673174,unknown
52.5110576,13.3239916,limited
52.512693,13.2960956,unknown
52.512193,13.2967276,unknown
52.5129138,13.3052025,yes
52.5106773,13.3373291,yes
52.5126973,13.3252432,yes
52.5101031,13.3967479,unknown
52.5102698,13.3988742,unknown
52.5118298,13.3801267,unknown
52.5113652,13.3821089,yes
52.5116413,13.382021,unknown
52.5110519,13.4111753,no
52.5104837,13.3687856,yes
52.5107446,13.3900711,yes
52.5117004,13.4046254,unknown
52.5115626,13.328885,yes
52.5125753,13.3269512,unknown
52.5099483,13.3755647,unknown
52.5108954,13.4368274,no
52.5104229,13.4486914,unknown
52.5106488,13.3769452,no
52.5103779,13.3768812,no
52.5118736,13.3303286,yes
52.5128416,13.4430059,unknown
52.5102304,13.414755,no
52.510322,13.4512062,unknown
52.5164897,13.3109131,unknown
52.5158076,13.3067397,unknown
52.5157474,13.3057222,unknown
52.5144763,13.3088312,limited
52.5160917,13.2937309,no
52.51442,13.3109809,unknown
52.5148314,13.3088467,unknown
52.5156238,13.3343038,yes
52.5143094818366,13.3163141804536,unknown
52.513635,13.2909026,unknown
52.5137959,13.291197,limited
52.5159526,13.3155793,unknown
52.5142654,13.3018953,unknown
52.5160502,13.2981003,limited
52.5160276,13.2971852,unknown
52.5157246,13.3049016,limited
52.5153218,13.2921346,unknown
52.5096119,13.3738853,yes
52.5088562,13.354343,yes
52.5086448,13.3950874,unknown
52.5089479,13.3659094,yes
52.5089437,13.3770076,no
52.508266,13.375014,yes
52.5081836,13.3905866,yes
52.5097262,13.3773244,no
52.5088485,13.376299,no
52.509404,13.3773958,yes
52.5097255,13.3760732,yes
52.5088729,13.3751064,no
52.5091002,13.3756227,no
52.5086893,13.3767299,no
52.5085342,13.3775478,limited
52.5076126,13.468512,yes
52.5040676,13.4732977,yes
52.5057701,13.4748812,yes
52.5082288,13.4594493,yes
52.5086876,13.4581226,yes
52.5053348,13.4662764,limited
52.5071039,13.4686605,limited
52.5040783,13.4737206,yes
52.5087141,13.4596825,no
52.505721,13.4660299,limited
52.504785,13.4529885,unknown
52.5085816,13.4596184,limited
52.509038,13.4592702,no
52.5089999,13.4593917,no
52.5079484,13.4629011,no
52.509258,13.4593626,yes
52.507267,13.4518286,yes
52.5066529,13.4704757,yes
52.5086578,13.4709854,unknown
52.5064638,13.4707674,limited
52.5050775,13.4718489,yes
52.5052357,13.4697112,no
52.5069919,13.4708007,no
52.5065804,13.3057457,no
52.5071262,13.302521,limited
52.5072017,13.3025184,limited
52.5050908,13.2982867,no
52.506704,13.2829353,yes
52.5067027,13.283591,yes
52.5069249,13.3141735,no
52.5072938,13.3091842,limited
52.5057667,13.3051876,yes
52.5065338,13.3064648,yes
52.5057768,13.30532,unknown
52.5062942,13.3163596,no
52.5056754,13.3034563,yes
52.5066184,13.3032768,unknown
52.5044747,13.3084343,unknown
52.5068905,13.2912964,unknown
52.5069245,13.2918963,unknown
52.5068819,13.2904235,no
52.5066518,13.3006145,unknown
52.5074722,13.3113334,yes
52.5040989,13.292397,unknown
52.5048682,13.3074137,no
52.5062772,13.311248,no
52.5067115,13.2850659,unknown
52.5147577,13.4623755,limited
52.5161566723619,13.458153546312,unknown
52.514404,13.4596942,no
52.5159393,13.4684513,yes
52.5170099,13.4679815,no
52.5154611,13.4537843,unknown
52.5145265,13.4617132,unknown
52.5159293,13.4608911,unknown
52.5139391,13.4775725,unknown
52.5153127,13.4725766,limited
52.5145532,13.4606359,limited
52.5162267,13.4467516,no
52.5141783,13.4768198,yes
52.5094251,13.3127742,no
52.5109272,13.3065861,yes
52.5094692,13.3083751,yes
52.5102279,13.3237857,yes
52.5096283648289,13.3069659806335,unknown
52.5095544,13.2993257,no
52.5103277,13.2824452,limited
52.5095935,13.3009967,yes
52.5102704,13.3130997,unknown
52.5110205,13.2701496,unknown
52.509373,13.276905,unknown
52.5085625,13.2711264,unknown
52.5093574,13.2721555,limited
52.5094938,13.2704131,unknown
52.5047592,13.3842582,yes
52.5060447,13.3906125,yes
52.5047832,13.3910291,unknown
52.5051482,13.4032044,unknown
52.5059689,13.4348777,yes
52.5062186009639,13.3940487604791,unknown
52.5052303542604,13.4078989029649,unknown
52.5047735219996,13.4078017547262,unknown
52.5053282,13.3614501,unknown
52.5052313,13.379004,yes
52.5053907,13.4022562,no
52.5042436,13.4021887,yes
52.5044833,13.4010821,unknown
52.5049556,13.3630037,no
52.5056948262314,13.4084379437321,unknown
52.5050563,13.4290146,yes
52.5050508,13.4278344,limited
52.5044132,13.4296748,limited
52.5046036815143,13.4291903597486,unknown
52.5049049,13.4297706475574,unknown
52.5041468,13.3584686,unknown
52.5065852,13.4125289,yes
52.5073699,13.4172865,unknown
52.5052003,13.3941169,unknown
52.5044227,13.3910766,unknown
52.5127794,13.4150305,yes
52.5145111,13.4012036,yes
52.5150963,13.3979265,yes
52.5162004,13.4068822,unknown
52.5154314,13.414457,unknown
52.5135256,13.3818237,yes
52.5166193,13.3719345,limited
52.5145076,13.35011,no
52.5137271,13.4120477,unknown
52.5156548,13.4209143,unknown
52.5154772,13.3796064,yes
52.512978,13.3911102,unknown
52.5133814,13.393537,yes
52.51532,13.3927958,yes
52.5169216,13.3776789,no
52.5136285,13.4180233,yes
52.5112438,13.4654553,yes
52.5103796,13.4608701,unknown
52.512292,13.4593899,yes
52.5099581,13.4579349,yes
52.5134409,13.4723349,unknown
52.5116869,13.4630593,no
52.5120817,13.4717771,unknown
52.5104688,13.4581838,yes
52.5099712,13.4579456,yes
52.509657,13.4601239,unknown
52.512331,13.479865,unknown
52.5126725,13.458491,unknown
52.5101364,13.4583749,unknown
52.5107386,13.4736065,yes
52.5133795,13.4681488,unknown
52.5123344,13.4776229,yes
52.5133805,13.4707295,unknown
52.5103018,13.4548192,no
52.5115122,13.4701868,unknown
52.513434,13.4581047,unknown
52.5109858,13.4637332,unknown
52.5090779,13.4801404,no
52.5065947,13.3306266,yes
52.5065702,13.34383685,unknown
52.5070588,13.3403984,yes
52.5061428,13.3421712,limited
52.5058604,13.3326559,yes
52.5062318,13.3317942,no
52.5068175,13.3324387,no
52.5053804,13.3366857,yes
52.5055472,13.3243034,no
52.5059362,13.3233432,limited
52.5054187,13.3362616,yes
52.5052299,13.3223327,unknown
52.5067602,13.3233467,no
52.5054202,13.3388548,yes
52.5059069,13.324593,unknown
52.5082196,13.3300006,no
52.5081404,13.3320751,limited
52.5076433,13.3363526,unknown
52.5080852,13.3175767,no
52.5083875,13.3092842,no
52.5078246,13.3024281,limited
52.5077057,13.2834702,yes
52.5077344,13.3065668,yes
52.5080578,13.3144157,limited
52.507821,13.3229941,limited
52.5079531,13.3175612,limited
52.5081723,13.301815,limited
52.5079398,13.2798925,unknown
52.507801,13.2794156,unknown
52.5078866,13.2794115,unknown
52.5072133,13.3512452,yes
52.506575,13.3903538,no
52.5067382,13.3668622,unknown
52.5066682,13.3654092,yes
52.506748,13.3946085,limited
52.507209,13.3742469,yes
52.5066539,13.3738794,yes
52.5067471,13.3739352,yes
52.5079093,13.3746197,yes
52.5075257,13.3743917,yes
52.5075593,13.374418,yes
52.5078032,13.3745768,yes
52.5005681,13.2953928,unknown
52.5003429,13.295367,unknown
52.500044,13.2961882,no
52.5003026,13.2958432,unknown
52.4967264,13.2929343,unknown
52.5010131,13.2920101,unknown
52.4984974331636,13.2912060097155,yes
52.4956919,13.2874796,no
52.4928377,13.2958801,unknown
52.4975885,13.2953931,unknown
52.4912509511109,13.2944352070296,unknown
52.4966234,13.2900922,yes
52.4919943697077,13.2961701053051,unknown
52.4978625,13.2891596,limited
52.497262,13.2934005,unknown
52.4949361,13.3213194,unknown
52.4968922138318,13.3261158923131,unknown
52.4962311,13.3202916,unknown
52.4992777,13.3316498,unknown
52.499825,13.3328054,yes
52.4998392,13.3344105,unknown
52.4951948,13.3193304,limited
52.5002696,13.3317829,unknown
52.4978921,13.3253793,limited
52.4978719,13.3251681,yes
52.4947786650689,13.3493447436548,limited
52.496452,13.355334,yes
52.4957205,13.3480131,unknown
52.4940456,13.3562258,yes
52.4958209,13.3425917,unknown
52.4941039,13.3510938,unknown
52.4960662,13.3709745,unknown
52.4954774,13.370737,unknown
52.495411,13.3708856,unknown
52.4958196,13.3711633,unknown
52.4957552,13.3713066,unknown
52.4959824,13.3715714,unknown
52.4950723,13.3288398,yes
52.4942184,13.3634529,yes
52.4948473,13.3249756,unknown
52.4963797,13.3433562,limited
52.4957469,13.3634199,unknown
52.4944603,13.3671258,unknown
52.4941243,13.3536562,no
52.4955155,13.3428785,limited
52.4943084,13.3537105,no
52.4958945,13.3714671,unknown
52.494875,13.3608007,yes
52.4939882,13.3057364,no
52.4958059,13.3036757,unknown
52.497691,13.3048796,unknown
52.4952673,13.3005255,yes
52.5032396,13.2996833,yes
52.5005545,13.3036822,unknown
52.4996576,13.3036768,unknown
52.5003625,13.3006497,unknown
52.4981925,13.3003248,yes
52.5011952,13.3077427,unknown
52.5018528,13.3079737,unknown
52.5005083,13.3054702,unknown
52.5026834,13.3020418,yes
52.4990287,13.3033202,unknown
52.5020907,13.3008662,unknown
52.5019363,13.3079937,limited
52.5026028,13.3081025,unknown
52.4989065,13.3028515,unknown
52.4988812,13.3079661,unknown
52.4953273,13.4048573,unknown
52.494638,13.3567803,no
52.4955731,13.40627975,limited
52.4953449,13.3710234,unknown
52.4945291,13.3815569,unknown
52.4947582,13.3608053,limited
52.4967106,13.4511648,unknown
52.4966705,13.3711719,unknown
52.4949452,13.4608661,yes
52.4954119,13.4478077,unknown
52.4954905,13.4478238,unknown
52.4960894,13.4486367,unknown
52.500217,13.4006086,unknown
52.4996849,13.4158216,no
52.4993493,13.4398325,unknown
52.4986927,13.383123,no
52.5004578,13.3720957,unknown
52.4980209,13.4484174,yes
52.4997197,13.4200445,yes
52.4988783,13.4155786,unknown
52.4996752,13.4224807,unknown
52.4988782,13.4215221,unknown
52.4990514,13.4169291,no
52.4994163,13.4167414,unknown
52.4995143,13.4194047,unknown
52.5001385,13.4272786,no
52.4994044,13.4270822,no
52.4999846,13.4376442,unknown
52.4992993,13.4399167,no
52.4960873,13.3369971,yes
52.5000684,13.3382117,yes
52.4988109010908,13.3353110969386,unknown
52.4976465,13.3505464,no
52.4986717,13.3513883,yes
52.4976362,13.3508008,yes
52.4984326,13.3505553,unknown
52.4979542,13.3496943,yes
52.4975952,13.3497175,no
52.4983986,13.3504508,no
52.5001214,13.3499633,limited
52.4976945,13.3493864,unknown
52.4975634,13.3500892,limited
52.5029991,13.3388796,limited
52.5028483,13.3392843,unknown
52.4987104,13.3479726,no
52.4979589,13.3436048,limited
52.4967598,13.3442626,unknown
52.5013116,13.3396893,unknown
52.5001984,13.3494308,yes
52.5021554,13.3461954,yes
52.496716,13.366363,yes
52.497673,13.3514075,yes
52.4976653,13.3516015,yes
52.4976363,13.3514409,yes
52.4976863,13.3515896,yes
52.4976548,13.351424,yes
52.4976352,13.3516514,limited
52.4976021,13.351468,limited
52.4976577,13.3517763,limited
52.4976124,13.3604352,yes
52.4969671,13.3681736,yes
52.4978811,13.3518363,limited
52.4987665,13.3543315,yes
52.4977067,13.3515782,yes
52.4979362,13.3523736,yes
52.4979313,13.3523393,yes
52.49854,13.3538158,yes
52.498376,13.3538571,yes
52.4982342,13.3537815,yes
52.4987777,13.3516474,limited
52.4981912,13.3535447,limited
52.4989326,13.3521256,no
52.4979714,13.3523362,no
52.4987957,13.3544844,yes
52.498601,13.3544313,yes
52.4984442,13.3544758,limited
52.4978105,13.3514487,limited
52.4980532,13.3527869,limited
52.4988285,13.3517745,yes
52.4986804,13.3538669,yes
52.4993503,13.3522231,yes
52.5003201,13.4198213,yes
52.5004195,13.4344025,unknown
52.5029089,13.4443356,no
52.503092,13.4438081,unknown
52.5002762,13.4397185,unknown
52.500673,13.4006354,limited
52.5015984,13.4642985,unknown
52.5019154,13.4166371,yes
52.5010875,13.418963,unknown
52.5007252,13.4187141,unknown
52.5028297,13.413253,yes
52.5011365,13.4190006,unknown
52.5013586,13.4164503,unknown
52.5002793,13.4176565,no
52.5031455,13.4129413,no
52.5015153,13.4522867,no
52.4988877,13.3090202,unknown
52.501101,13.3253173,no
52.4997296,13.3181975,unknown
52.5006314,13.310845,unknown
52.5027217,13.3281367,unknown
52.5011708,13.3149078,no
52.5009664,13.3248958,unknown
52.5008831,13.3165218,limited
52.5005314,13.3141222,no
52.5015442,13.3206046,limited
52.5024242,13.3232017,yes
52.5015837,13.3208545,yes
52.5023033,13.3225072,yes
52.501492,13.3202742,yes
52.5030501,13.3151757,unknown
52.503189,13.3129269,unknown
52.543120922151,13.5916312480813,unknown
52.5410523974181,13.5937763269635,unknown
52.5411826,13.59272005,unknown
52.5408054,13.59365705,unknown
52.5404505,13.59060945,unknown
52.5417179,13.5930964,unknown
52.5416905,13.5926893,unknown
