id,count,lat,lon
900000001103,1287,52.528315000000,13.320255000000
900000001151,1287,52.527900000000,13.323632000000
900000001152,1287,52.529100000000,13.315976000000
900000001154,1287,52.525753000000,13.309834000000
900000001155,1287,52.525793000000,13.314256000000
900000001202,1291,52.538850000000,13.363610000000
900000001203,282,52.530665000000,13.368107000000
900000001204,1471,52.525764000000,13.365223000000
900000002101,345,52.527104000000,13.330430000000
900000002102,2455,52.527339000000,13.328743000000
900000002151,754,52.530856000000,13.328510000000
900000002201,725,52.532229000000,13.341417000000
900000002202,678,52.526363000000,13.351406000000
900000002203,1657,52.532458000000,13.350532000000
900000002204,127,52.535329000000,13.358033000000
900000002206,678,52.526684000000,13.354805000000
900000002207,1291,52.529189000000,13.344006000000
900000002254,366,52.529654000000,13.352907000000
900000002255,885,52.527035000000,13.364158000000
900000002256,366,52.530281000000,13.362431000000
900000002257,366,52.533387000000,13.359639000000
900000002258,1291,52.531025000000,13.347673000000
900000003101,1017,52.518111000000,13.342165000000
900000003102,2406,52.519951000000,13.347098000000
900000003103,2430,52.513959000000,13.336241000000
900000003104,701,52.525938000000,13.341417000000
900000003105,24,52.518598000000,13.339573000000
900000003107,1363,52.523929000000,13.329892000000
900000003152,316,52.520547000000,13.335728000000
900000003155,2070,52.526560000000,13.337506000000
900000003156,702,52.524681000000,13.334925000000
900000003181,316,52.522221000000,13.331506000000
900000003201,12541,52.525605000000,13.369075000000
900000003202,839,52.524542000000,13.349582000000
900000003203,1151,52.523692000000,13.357070000000
900000003204,839,52.524990000000,13.345764000000
900000003251,312,52.520069000000,13.355662000000
900000003252,979,52.516715000000,13.354203000000
900000003253,667,52.517598000000,13.363364000000
900000003256,839,52.524002000000,13.353543000000
900000003257,2015,52.524211000000,13.361978000000
900000004101,1295,52.515143000000,13.350177000000
900000004104,667,52.517716000000,13.376480000000
900000004105,667,52.517786000000,13.370442000000
900000004151,1614,52.509593000000,13.351406000000
900000004181,6334,52.509231000000,13.332615000000
900000005101,319,52.506567000000,13.345672000000
900000005103,2300,52.503103000000,13.349926000000
900000005105,2344,52.505013000000,13.351534000000
900000005152,1049,52.505736000000,13.363292000000
900000005154,527,52.507165000000,13.356266000000
900000005156,667,52.504430000000,13.343958000000
900000005201,1784,52.499778000000,13.362857000000
900000005202,1064,52.503422000000,13.366003000000
900000005205,2113,52.505948000000,13.368306000000
900000005206,319,52.508954000000,13.368444000000
900000005252,2322,52.503806000000,13.374719000000
900000005253,229,52.502333000000,13.377751000000
900000005255,1042,52.507564000000,13.369181000000
900000006102,1944,52.558656000000,13.386241000000
900000006103,266,52.560142000000,13.370523000000
900000006104,250,52.560083000000,13.381051000000
900000006105,73,52.567545000000,13.384648000000
900000006153,1944,52.560498000000,13.387759000000
900000007102,6236,52.548637000000,13.388372000000
900000007103,1185,52.541930000000,13.393157000000
900000007104,4880,52.531672000000,13.388798000000
900000007105,1397,52.539770000000,13.401800000000
900000007106,482,52.539233000000,13.387132000000
900000007110,2058,52.537994000000,13.396231000000
900000007111,577,52.544304000000,13.399173000000
900000007112,482,52.538422000000,13.384276000000
900000007113,482,52.534952000000,13.385862000000
900000007114,482,52.536522000000,13.383818000000
900000007154,577,52.542611000000,13.399429000000
900000007155,577,52.546042000000,13.398079000000
900000007157,605,52.545014000000,13.390793000000
900000007159,577,52.547391000000,13.381993000000
900000007160,2168,52.555358000000,13.390796000000
900000007181,482,52.539916000000,13.389467000000
900000008101,2778,52.544738000000,13.378730000000
900000008102,1558,52.539895000000,13.370393000000
900000008103,1872,52.544670000000,13.370188000000
900000008106,1295,52.550142000000,13.377996000000
900000008151,577,52.543258000000,13.375717000000
900000008153,1295,52.547593000000,13.373891000000
900000008158,577,52.548214000000,13.369164000000
900000009101,1253,52.542202000000,13.349534000000
900000009102,4472,52.546493000000,13.359395000000
900000009103,4085,52.550470000000,13.351969000000
900000009104,3839,52.542732000000,13.366060000000
900000009105,2405,52.546219000000,13.344055000000
900000009151,332,52.544478000000,13.362664000000
900000009152,407,52.547847000000,13.356577000000
900000009153,552,52.544053000000,13.355060000000
900000009154,282,52.541601000000,13.354144000000
900000009155,282,52.541067000000,13.357665000000
900000009156,316,52.548683000000,13.348701000000
900000009201,1407,52.551524000000,13.367365000000
900000009202,6299,52.557107000000,13.373279000000
900000009203,1988,52.552255000000,13.381837000000
900000009204,3537,52.555936000000,13.383663000000
900000009206,2449,52.556529000000,13.377547000000
900000009251,715,52.549244000000,13.363822000000
900000009252,13,52.554017000000,13.371704000000
900000009253,28,52.553259000000,13.378167000000
900000009254,606,52.560328000000,13.376929000000
900000010201,161,52.542327000000,13.336934000000
900000010251,3095,52.543493000000,13.338739000000
900000011101,1238,52.556670000000,13.341013000000
900000011102,1484,52.560862000000,13.333502000000
900000011103,246,52.552681000000,13.336881000000
900000011104,392,52.554915000000,13.345972000000
900000011105,798,52.563398000000,13.342912000000
900000011151,407,52.553506000000,13.346593000000
900000011152,392,52.558562000000,13.351614000000
900000011153,798,52.564254000000,13.338708000000
900000011154,246,52.556860000000,13.334593000000
900000011155,246,52.550771000000,13.338887000000
900000011201,1968,52.556982000000,13.365603000000
900000011206,1190,52.562088000000,13.353757000000
900000011207,798,52.561949000000,13.359578000000
900000011251,125,52.555063000000,13.365956000000
900000011252,1843,52.553696000000,13.358291000000
900000012101,4085,52.504538000000,13.382077000000
900000012102,2291,52.506673000000,13.390863000000
900000012103,3308,52.497774000000,13.391760000000
900000012104,1511,52.506962000000,13.398369000000
900000012105,713,52.506553000000,13.379666000000
900000012151,713,52.500413000000,13.387440000000
900000012152,1264,52.495785000000,13.396616000000
900000012153,1063,52.505890000000,13.386361000000
900000012154,1049,52.506885000000,13.393536000000
900000012155,1049,52.506175000000,13.401835000000
900000012156,522,52.505154000000,13.405322000000
900000012157,462,52.503543000000,13.395639000000
900000012158,462,52.500417000000,13.394804000000
900000013101,1752,52.503739000000,13.410947000000
900000013102,5889,52.499047000000,13.417748000000
900000013103,979,52.498274000000,13.406531000000
900000013104,256,52.501647000000,13.409275000000
900000013151,256,52.500239000000,13.414340000000
900000013152,1051,52.502244000000,13.415730000000
900000014101,4046,52.499035000000,13.428468000000
900000014102,3453,52.501147000000,13.441791000000
900000014103,1330,52.501285000000,13.419293000000
900000014104,491,52.505634000000,13.432011000000
900000014105,255,52.501172000000,13.427919000000
900000014106,22,52.499470000000,13.431914000000
900000014107,863,52.507214000000,13.428439000000
900000014151,255,52.502890000000,13.421819000000
900000014152,255,52.502203000000,13.424418000000
900000014153,255,52.503492000000,13.430012000000
900000014154,236,52.504475000000,13.434934000000
900000014155,454,52.500052000000,13.443949000000
900000014156,1047,52.500271000000,13.422912000000
900000015101,454,52.497011000000,13.449298000000
900000015103,1047,52.493536000000,13.437272000000
900000015104,1047,52.495569000000,13.430476000000
900000015151,454,52.498214000000,13.447261000000
900000015152,1047,52.497644000000,13.431280000000
900000016101,1638,52.491252000000,13.395382000000
900000016103,883,52.498427000000,13.395845000000
900000016151,437,52.489383000000,13.393821000000
900000016152,437,52.486248000000,13.394414000000
900000016153,269,52.490386000000,13.400214000000
900000016154,1083,52.493910000000,13.403182000000
900000016157,827,52.494335000000,13.400634000000
900000016201,703,52.493179000000,13.422241000000
900000016202,945,52.489219000000,13.407685000000
900000016203,827,52.493364000000,13.406787000000
900000016204,827,52.492039000000,13.412340000000
900000016250,13,52.487556000000,13.418968000000
900000016251,13,52.488338000000,13.412987000000
900000016252,827,52.490969000000,13.416148000000
900000016254,256,52.495190000000,13.404342000000
900000016255,28,52.495534000000,13.420698000000
900000017100,12,52.495817000000,13.389342000000
900000017101,3256,52.493567000000,13.388140000000
900000017102,1627,52.485669000000,13.387799000000
900000017103,1987,52.499587000000,13.374293000000
900000017104,1655,52.498944000000,13.383256000000
900000017105,872,52.493634000000,13.383826000000
900000017106,2,52.483441000000,13.387038000000
900000017109,172,52.489310000000,13.377064000000
900000017151,44,52.490071000000,13.386511000000
900000017152,172,52.490174000000,13.382333000000
900000017181,466,52.484359000000,13.390012000000
900000018101,4175,52.536985000000,13.293661000000
900000018102,1279,52.536703000000,13.286578000000
900000018103,1647,52.539576000000,13.295064000000
900000018105,441,52.546621000000,13.299222000000
900000018106,364,52.534949000000,13.298170000000
900000018151,375,52.539671000000,13.291279000000
900000018152,363,52.537105000000,13.290865000000
900000018153,363,52.535148000000,13.289038000000
900000019102,364,52.539408000000,13.302134000000
900000019103,752,52.538228000000,13.326292000000
900000019152,436,52.542100000000,13.324383000000
900000019153,436,52.547552000000,13.312577000000
900000019155,364,52.539446000000,13.310109000000
900000019156,364,52.539464000000,13.305231000000
900000019158,752,52.536651000000,13.327005000000
900000019202,364,52.535653000000,13.300402000000
900000019203,364,52.541216000000,13.314967000000
900000019204,2215,52.525978000000,13.305715000000
900000019205,458,52.522920000000,13.305919000000
900000019252,364,52.536903000000,13.302708000000
900000019253,673,52.528144000000,13.304866000000
900000020101,156,52.524469000000,13.279296000000
900000020102,156,52.528499000000,13.269790000000
900000020103,730,52.520384000000,13.267228000000
900000020105,929,52.524825000000,13.245063000000
900000020151,156,52.520957000000,13.279930000000
900000020152,730,52.519513000000,13.272227000000
900000020153,1009,52.518712000000,13.276432000000
900000020201,6614,52.530431000000,13.300135000000
900000020204,1205,52.518816000000,13.286792000000
900000020206,109,52.524320000000,13.285612000000
900000020207,1857,52.529407000000,13.296238000000
900000020208,948,52.526914000000,13.297388000000
900000020252,948,52.522941000000,13.299908000000
900000020271,218,52.522152000000,13.285685000000
900000020272,109,52.522839000000,13.288737000000
900000020281,882,52.532177000000,13.305899000000
900000021102,709,52.517097000000,13.323963000000
900000021151,1460,52.513495000000,13.322639000000
900000021152,1054,52.522043000000,13.328141000000
900000021181,1054,52.520827000000,13.321238000000
900000022101,1072,52.510970000000,13.297463000000
900000022103,1201,52.519125000000,13.291368000000
900000022105,948,52.515391000000,13.300864000000
900000022106,956,52.511284000000,13.301597000000
900000022151,751,52.518268000000,13.304013000000
900000022152,232,52.516374000000,13.296444000000
900000022153,232,52.513367000000,13.296900000000
900000022171,594,52.519255000000,13.295954000000
900000022172,1699,52.519574000000,13.299632000000
900000022201,1258,52.511827000000,13.309420000000
900000022202,2152,52.517154000000,13.307221000000
900000022203,709,52.518438000000,13.320268000000
900000022251,345,52.517508000000,13.317441000000
900000022252,751,52.516211000000,13.310405000000
900000023101,3176,52.511582000000,13.322581000000
900000023104,1096,52.514638000000,13.315249000000
900000023105,652,52.505624000000,13.325731000000
900000023152,1473,52.509287000000,13.325811000000
900000023202,356,52.500557000000,13.336771000000
900000023203,5481,52.503763000000,13.331419000000
900000023204,2254,52.503930000000,13.337256000000
900000023252,986,52.505045000000,13.337201000000
900000023301,3550,52.502742000000,13.326233000000
900000023302,4234,52.500086000000,13.307348000000
900000023304,3573,52.500940000000,13.312999000000
900000023305,343,52.500028000000,13.325460000000
900000023351,2867,52.501732000000,13.320165000000
900000023352,343,52.497910000000,13.324424000000
900000023354,537,52.500445000000,13.330729000000
900000024102,5271,52.501152000000,13.283036000000
900000024104,1480,52.506858000000,13.295427000000
900000024106,4236,52.506454000000,13.283043000000
900000024108,2240,52.506781000000,13.302495000000
900000024151,654,52.506615000000,13.289779000000
900000024201,2186,52.511543000000,13.305335000000
900000024202,924,52.506415000000,13.306774000000
900000024203,2080,52.505223000000,13.319003000000
900000024207,1428,52.506294000000,13.313968000000
900000024208,345,52.512127000000,13.314776000000
900000024251,345,52.508825000000,13.314309000000
900000024252,1083,52.506074000000,13.317644000000
900000024253,345,52.503280000000,13.313444000000
900000025101,679,52.506595000000,13.228287000000
900000025151,679,52.507088000000,13.235297000000
900000025152,679,52.507938000000,13.249343000000
900000025154,21,52.500731000000,13.209539000000
900000025155,21,52.494569000000,13.199504000000
900000025202,2250,52.525587000000,13.241902000000
900000025203,828,52.517048000000,13.250500000000
900000025252,730,52.523703000000,13.250100000000
900000025253,730,52.522554000000,13.255018000000
900000025254,730,52.521760000000,13.259417000000
900000025255,46,52.527906000000,13.243588000000
900000025301,679,52.507473000000,13.241523000000
900000025321,1325,52.511135000000,13.241111000000
900000025401,34,52.494546000000,13.266881000000
900000025420,3,52.496426000000,13.262872000000
900000025423,1136,52.498771000000,13.270450000000
900000025424,1325,52.510264000000,13.227196000000
900000025451,34,52.492119000000,13.263043000000
900000025452,34,52.493600000000,13.264926000000
900000025551,34,52.501248000000,13.275259000000
900000025552,365,52.504694000000,13.279605000000
900000026101,1121,52.516409000000,13.259910000000
900000026102,603,52.519693000000,13.256218000000
900000026105,2392,52.508273000000,13.258514000000
900000026151,325,52.514299000000,13.263974000000
900000026152,325,52.511478000000,13.268902000000
900000026153,696,52.508943000000,13.265618000000
900000026154,13,52.521324000000,13.253244000000
900000026171,151,52.518587000000,13.257910000000
900000026201,2059,52.509798000000,13.272977000000
900000026202,1404,52.509985000000,13.281695000000
900000026204,156,52.507001000000,13.280703000000
900000026205,156,52.512826000000,13.281432000000
900000026206,1143,52.518347000000,13.280296000000
900000026207,3638,52.518610000000,13.284237000000
900000026251,526,52.507423000000,13.276591000000
900000026271,211,52.510088000000,13.271071000000
900000027101,62,52.585026000000,13.176935000000
900000027201,1131,52.566715000000,13.192624000000
900000027202,780,52.555439000000,13.198584000000
900000027204,995,52.554074000000,13.207320000000
900000027205,716,52.573261000000,13.212685000000
900000027206,1168,52.561522000000,13.208439000000
900000027207,780,52.562511000000,13.196875000000
900000027251,780,52.559745000000,13.197576000000
900000027252,780,52.551895000000,13.199756000000
900000027253,1147,52.557278000000,13.207777000000
900000027254,888,52.565341000000,13.209340000000
900000027255,522,52.570851000000,13.212766000000
900000027256,964,52.561018000000,13.213011000000
900000027257,321,52.564686000000,13.215189000000
900000027258,149,52.575446000000,13.211625000000
900000027259,825,52.567762000000,13.210808000000
900000027260,150,52.567651000000,13.210171000000
900000027261,664,52.559892000000,13.218897000000
900000027262,664,52.556334000000,13.219178000000
900000027291,149,52.578272000000,13.210345000000
900000027292,149,52.584380000000,13.207194000000
900000027301,1114,52.551159000000,13.165502000000
900000027302,972,52.553441000000,13.153634000000
900000027304,596,52.556663000000,13.164188000000
900000027305,798,52.556720000000,13.149149000000
900000027306,1079,52.562184000000,13.158376000000
900000027307,383,52.560174000000,13.157158000000
900000027308,389,52.550439000000,13.152818000000
900000027309,923,52.548376000000,13.162465000000
900000027351,459,52.548675000000,13.159361000000
900000027352,1456,52.549031000000,13.156216000000
900000027353,383,52.556645000000,13.155090000000
900000027354,298,52.555616000000,13.169247000000
900000027355,298,52.554402000000,13.174744000000
900000027356,386,52.553091000000,13.180017000000
900000027358,252,52.562876000000,13.165724000000
900000027359,252,52.560818000000,13.172099000000
900000027360,252,52.559490000000,13.177342000000
900000027361,252,52.558136000000,13.182393000000
900000027362,583,52.554148000000,13.149377000000
900000027363,583,52.552306000000,13.159502000000
900000027364,583,52.551786000000,13.162054000000
900000027365,327,52.545851000000,13.161499000000
900000027372,252,52.563968000000,13.161579000000
900000027401,1581,52.547562000000,13.184733000000
900000027402,608,52.551508000000,13.185577000000
900000027403,1114,52.546422000000,13.190894000000
900000027404,453,52.541617000000,13.168064000000
900000027405,252,52.556152000000,13.188503000000
900000027451,467,52.541863000000,13.183420000000
900000027452,467,52.544774000000,13.184068000000
900000027453,1445,52.548770000000,13.178117000000
900000027454,1114,52.549900000000,13.172300000000
900000027455,356,52.550203000000,13.190259000000
900000027456,1114,52.546898000000,13.188253000000
900000027457,453,52.540109000000,13.175099000000
900000027458,453,52.541834000000,13.164237000000
900000028101,1147,52.547938000000,13.209805000000
900000028151,995,52.545286000000,13.208096000000
900000028152,1147,52.550392000000,13.209924000000
900000029102,920,52.538490000000,13.182440000000
900000029103,930,52.540989000000,13.201979000000
900000029104,920,52.536632000000,13.190334000000
900000029106,184,52.543650000000,13.193104000000
900000029152,920,52.537656000000,13.186824000000
900000029153,184,52.540944000000,13.194976000000
900000029154,184,52.538717000000,13.197465000000
